question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:endDate,case:caseStatus,case:SUMleges,case:last_phase,case:case_type,case:concept:name,case:Responsible_actor,case:landRegisterID,case:parts,case:termName,case:startDate,case:requestComplete,case:IDofConceptCase,case:caseProcedure,case:Includes_subCases,case:endDatePlanned,dateStop
True,2012-02-13 15:57:00+00:00,,09_AWB45_005,request complete,2012-02-14 14:55:09+00:00,2012-02-13 14:55:11+00:00,560604,560604,aanvraag volledig,09_AWB45_005,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 15:57:00+00:00,,01_HOOFD_195,phase application receptive,2012-02-14 14:55:11+00:00,2012-02-13 14:55:13+00:00,560604,560604,fase aanvraag ontvankelijk,01_HOOFD_195,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-02-13 15:57:00+00:00,,01_HOOFD_200,send letter in progress,2012-02-14 14:55:13+00:00,2012-02-13 14:55:15+00:00,560604,560604,brief in behandeling versturen,01_HOOFD_200,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 15:57:00+00:00,,01_HOOFD_250,treat subcases content,2012-02-14 14:55:15+00:00,2012-02-13 14:55:16+00:00,560604,560604,behandelen deelzaken inhoudelijkheid,01_HOOFD_250,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 15:57:00+00:00,,01_HOOFD_260,completed subcases content,2012-02-14 14:55:16+00:00,2012-02-13 14:55:18+00:00,560604,560604,deelzaken inhoudelijkheid afgerond,01_HOOFD_260,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
True,2012-02-13 15:57:00+00:00,,01_HOOFD_330,procedure change,2012-02-14 14:55:18+00:00,2012-02-13 14:56:01+00:00,560604,560604,procedure verandering,01_HOOFD_330,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 15:56:59+00:00,,01_HOOFD_350_2,enter senddate procedure confirmation,2012-02-14 14:56:09+00:00,2012-02-13 14:56:09+00:00,560604,560604,invoeren verzenddatum procedurebevestiging,01_HOOFD_350_2,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 15:56:59+00:00,,01_HOOFD_350_1,send procedure confirmation,2012-02-14 14:56:02+00:00,2012-02-13 14:56:09+00:00,560604,560604,procedurebevestiging versturen,01_HOOFD_350_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-02-13 15:57:00+00:00,,09_AH_I_010,article 34  WABO applies,2012-02-14 14:56:11+00:00,2012-02-13 14:56:15+00:00,560604,560604,artikel 34 WABO van toepassing,09_AH_I_010,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 16:02:46+00:00,,01_HOOFD_370,assessment of content completed,2012-02-14 14:56:15+00:00,2012-02-13 15:01:32+00:00,560604,560604,inhoudelijke beoordeling afgerond,01_HOOFD_370,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 16:02:46+00:00,,01_HOOFD_375,phase advice known,2012-02-14 15:01:32+00:00,2012-02-13 15:01:34+00:00,560604,560604,fase advies bekend,01_HOOFD_375,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-02-13 16:02:46+00:00,,01_HOOFD_380,grounds for refusal,2012-02-14 15:01:34+00:00,2012-02-13 15:01:35+00:00,560604,560604,weigeringsgrond,01_HOOFD_380,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 16:02:46+00:00,,01_HOOFD_440_1,create draft environtmental permit,2012-02-14 15:01:35+00:00,2012-02-13 15:01:40+00:00,560604,560604,aanmaken ontwerpbesluit omgevingsvergunning,01_HOOFD_440_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-02-13 16:23:19+00:00,,01_HOOFD_440_2,generate draft decision environmental permit,2012-02-14 15:01:40+00:00,2012-02-13 15:03:08+00:00,560604,560604,genereren ontwerpbeschikking omgevingsvergunning,01_HOOFD_440_2,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-17 11:59:48+00:00,,01_HOOFD_445,phase concept draft decision ready,2012-02-14 15:03:08+00:00,2012-04-17 09:51:12+00:00,560604,560604,fase concept ontwerpbeschikking gereed,01_HOOFD_445,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
True,2012-04-17 11:59:48+00:00,,01_HOOFD_446,dismiss under mandate,2012-04-18 09:51:14+00:00,2012-04-17 09:51:17+00:00,560604,560604,afdoen onder mandaat,01_HOOFD_446,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,01_HOOFD_460,enter date draft decisionenvironmental permit,2012-04-18 09:51:17+00:00,2012-04-17 09:51:17+00:00,560604,560602,registreren datum ontwerpbesluit omgevingsvergunning,01_HOOFD_460,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
True,2012-04-19 11:01:48+00:00,,10_UOV_010,open draft decision for inspection,2012-04-20 09:00:54+00:00,2012-04-19 09:00:54+00:00,560604,560602,ontwerpbeschikking ter inzage leggen,10_UOV_010,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,10_UOV_030,date draft decision for inspection,2012-04-20 09:00:54+00:00,2012-04-19 09:00:54+00:00,560604,560602,datum ontwerpbeschikking ter inzage,10_UOV_030,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,01_HOOFD_465,phase draft decision made,2012-04-20 09:00:52+00:00,2012-04-19 09:00:54+00:00,560604,560602,fase ontwerpbesluit genomen,01_HOOFD_465,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,10_UOV_035,publication date draft decision,2012-04-20 09:00:56+00:00,2012-04-19 09:00:56+00:00,560604,560602,datum publicatie ontwerpbeschikking,10_UOV_035,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,10_UOV_040,publish official draft decision,2012-04-20 09:00:58+00:00,2012-04-19 09:00:59+00:00,560604,560602,publicatie document ontwerpbesluit,10_UOV_040,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,10_UOV_045,phase draft decision made,2012-04-20 09:00:59+00:00,2012-04-19 09:01:00+00:00,560604,560602,fase ontwerpbesluit genomen,10_UOV_045,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,10_UOV_050_2,entering senddate draft decision environmental permit,2012-04-20 09:01:03+00:00,2012-04-19 09:01:02+00:00,560604,560602,invoeren verzenddatum ontwerpbeschikking omgevingsvergunning,10_UOV_050_2,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,10_UOV_050_1,send design decision to stakeholders,2012-04-20 09:01:00+00:00,2012-04-19 09:01:02+00:00,560604,560602,afschrift ontwerpbeschikking aan belanghebbenden,10_UOV_050_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-04-19 11:01:48+00:00,,10_UOV_060,perspective on draft decision environmental permit received,2012-04-20 09:01:03+00:00,2012-04-19 09:01:06+00:00,560604,560602,zienswijze op ontwerpbesluit omgevingsvergunning ontvangen,10_UOV_060,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
True,2012-04-19 11:01:48+00:00,,10_UOV_180,final VVGB applications,2012-04-20 09:01:06+00:00,2012-04-19 09:01:07+00:00,560604,560602,definitieve VVGB aanvragen,10_UOV_180,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,10_UOV_190,treat subcase final VVGB,2012-04-20 09:01:07+00:00,2012-04-19 09:01:09+00:00,560604,560602,behandelen deelzaak definitieve VVGB,10_UOV_190,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,10_UOV_200,subcase final VVGB completed,2012-04-20 09:01:09+00:00,2012-04-19 09:01:10+00:00,560604,560602,deelzaak definitieve VVGB afgerond,10_UOV_200,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
True,2012-04-19 11:01:48+00:00,,10_UOV_210,VVGB positive,2012-04-20 09:01:10+00:00,2012-04-19 09:01:12+00:00,560604,560602,VVGB positief,10_UOV_210,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-04-19 11:01:48+00:00,,11_AH_II_010,suspension ground applicable,2012-04-20 09:01:12+00:00,2012-04-19 09:01:14+00:00,560604,560602,aanhoudingsgrond van toepassing,11_AH_II_010,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,01_HOOFD_490_1,creating environmental permit decision,2012-04-20 09:01:14+00:00,2012-04-19 09:01:18+00:00,560604,560602,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,01_HOOFD_491,register date environmental permit decision,2012-04-20 09:01:20+00:00,2012-04-19 09:01:20+00:00,560604,560602,registreren datum besluit omgevingsvergunning,01_HOOFD_491,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,01_HOOFD_490_2,generating decision environmental permit,2012-04-20 09:01:18+00:00,2012-04-19 09:01:20+00:00,560604,560602,genereren beschikking omgevingsvergunning,01_HOOFD_490_2,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:48+00:00,,01_HOOFD_495,phase decision taken,2012-04-20 09:01:31+00:00,2012-04-19 09:01:33+00:00,560604,560602,fase besluit genomen,01_HOOFD_495,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2012-04-20 09:01:33+00:00,2012-04-19 09:01:36+00:00,560604,560602,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2012-04-20 09:01:36+00:00,2012-04-19 09:01:36+00:00,560604,560602,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,01_HOOFD_520,generate publication document decision environmental permit,2012-04-20 09:01:38+00:00,2012-04-19 09:01:39+00:00,560604,560602,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-04-19 11:01:47+00:00,,01_HOOFD_530,enter date publication decision environmental permit,2012-04-20 09:01:39+00:00,2012-05-01 22:00:00+00:00,560604,560602,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-06-06 15:04:51+00:00,,01_BB_630,appeal logded,2012-04-20 09:01:43+00:00,2012-06-06 13:03:40+00:00,560604,1254625,beroep ingesteld,01_BB_630,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
False,2012-06-06 15:04:51+00:00,,01_BB_730,contested decision affected,2012-06-07 13:03:40+00:00,2012-06-06 13:03:56+00:00,560604,1254625,bestreden beschikking aangetast,01_BB_730,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
Nieuwe beschikking,2012-06-06 15:04:51+00:00,,01_BB_766,new decision or reassessment,,2012-06-06 13:04:08+00:00,560604,1254625,nieuw besluit of nieuwe beoordeling,01_BB_766,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:51+00:00,,01_HOOFD_490_1,creating environmental permit decision,,2012-06-06 13:04:08+00:00,560604,1254625,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:51+00:00,,01_BB_755,set phase,2012-06-07 13:03:56+00:00,2012-06-06 13:04:08+00:00,560604,1254625,fase instellen,01_BB_755,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:50+00:00,,01_HOOFD_490_4,generating decision environmental permit,2012-06-07 13:04:08+00:00,2012-06-06 13:04:12+00:00,560604,1254625,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:51+00:00,,01_HOOFD_490_3,register date environmental permit decision,2012-06-07 13:04:12+00:00,2012-06-06 13:04:12+00:00,560604,1254625,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:51+00:00,,01_HOOFD_495,phase decision taken,,2012-06-06 13:04:14+00:00,560604,1254625,fase besluit genomen,01_HOOFD_495,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:50+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2012-06-07 13:04:14+00:00,2012-06-06 13:04:15+00:00,560604,1254625,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:50+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2012-06-07 13:04:16+00:00,2012-06-06 13:04:16+00:00,560604,1254625,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-06-06 15:04:50+00:00,,01_HOOFD_520,generate publication document decision environmental permit,2012-06-07 13:04:17+00:00,2012-06-06 13:04:19+00:00,560604,1254625,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,complete,2012-04-18 22:00:00+00:00,G,261.8948,Besluit onherroepelijk,557669,5312820,560604,5313319.0,"Bouw,Handelen in strijd met regels RO",Termijn bezwaar en beroep 2,2012-01-11 23:00:00+00:00,False,,,J,,
EMPTY,2012-01-17 14:19:05+00:00,2012-01-20 13:04:51+00:00,01_HOOFD_010,register submission date request,2012-01-18 13:04:51+00:00,2012-01-12 23:00:00+00:00,1254625,1254625,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
False,2012-01-17 14:19:05+00:00,,01_HOOFD_011,OLO messaging active,2012-01-18 13:17:02+00:00,2012-01-17 13:17:03+00:00,560604,1254625,OLO berichtenverkeer actief,01_HOOFD_011,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
True,2012-01-17 14:19:05+00:00,,01_HOOFD_020,send confirmation receipt,,2012-01-17 13:17:03+00:00,560604,1254625,versturen ontvangstbevestiging,01_HOOFD_020,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
True,2012-01-17 14:19:05+00:00,,03_GBH_005,applicant is stakeholder,,2012-01-17 13:17:03+00:00,560604,1254625,aanvrager is belanghebbende,03_GBH_005,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
False,2012-01-17 14:19:05+00:00,,05_EIND_010,terminate on request,,2012-01-17 13:17:03+00:00,560604,1254625,beeindigen op verzoek,05_EIND_010,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
EMPTY,2012-01-17 14:19:05+00:00,,01_HOOFD_015,phase application received,,2012-01-17 13:17:03+00:00,560604,1254625,fase aanvraag ontvangen,01_HOOFD_015,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
EMPTY,2012-01-17 14:19:04+00:00,,01_HOOFD_030_1,send confirmation receipt,2012-01-18 13:17:03+00:00,2012-01-17 13:18:04+00:00,560604,1254625,versturen ontvangstbevestiging,01_HOOFD_030_1,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
EMPTY,2012-01-17 14:19:04+00:00,2012-01-19 13:18:05+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2012-01-18 13:18:05+00:00,2012-01-17 13:18:05+00:00,560604,1254625,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
False,2012-01-17 14:19:05+00:00,,02_DRZ_010,forward to the competent authority,,2012-01-17 13:18:08+00:00,560604,1254625,doorsturen aan bevoegd gezag,02_DRZ_010,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
False,2012-01-17 14:19:05+00:00,,01_HOOFD_050,inform BAG administrator,,2012-01-17 13:18:08+00:00,560604,1254625,BAG beheerder informeren,01_HOOFD_050,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
True,2012-01-17 14:19:05+00:00,,04_BPT_005,regular procedure without MER,,2012-01-17 13:18:08+00:00,560604,1254625,reguliere procedure zonder MER,04_BPT_005,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
EMPTY,2012-01-26 17:13:47+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2012-01-27 15:56:14+00:00,2012-01-26 15:56:14+00:00,560604,560604,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,2012-03-14 14:18:53+00:00,G,185.75505,Vergunning onherroepelijk,557669,5315308,560604,2418716.0,"Bouw,Handelen in strijd met regels RO",,2012-01-12 23:00:00+00:00,True,,,J,,
