monitoringResource,org:resource,activityNameNL,concept:name,question,dateFinished,action_code,activityNameEN,planned,lifecycle:transition,time:timestamp,case:Includes_subCases,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:caseProcedure,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:SUMleges,case:IDofConceptCase,case:termName,case:landRegisterID,dueDate,dateStop
560521,22445896,versturen ontvangstbevestiging,01_HOOFD_020,True,2015-01-22 00:00:00+00:00,01_HOOFD_020,send confirmation receipt,2015-01-23 09:03:14+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,doorsturen aan bevoegd gezag,02_DRZ_010,False,2015-01-22 00:00:00+00:00,02_DRZ_010,forward to the competent authority,2015-01-23 09:06:24+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,BAG beheerder informeren,01_HOOFD_050,False,2015-01-22 00:00:00+00:00,01_HOOFD_050,inform BAG administrator,2015-01-23 09:06:24+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,reguliere procedure zonder MER,04_BPT_005,True,2015-01-22 00:00:00+00:00,04_BPT_005,regular procedure without MER,2015-01-23 09:06:24+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,procedurebevestiging aanmaken,01_HOOFD_065_0,False,2015-01-22 00:00:00+00:00,01_HOOFD_065_0,create procedure confirmation,2015-01-23 09:06:33+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,publiceren,01_HOOFD_090,False,2015-01-22 00:00:00+00:00,01_HOOFD_090,publish,2015-01-23 09:06:33+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,fase aanvraag ontvangen,01_HOOFD_015,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_015,phase application received,2015-01-23 09:03:13+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,WABOprocedure instellen,01_HOOFD_061,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_061,start WABOprocedure,2015-01-23 09:06:32+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,versturen ontvangstbevestiging,01_HOOFD_030_1,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_030_1,send confirmation receipt,2015-01-23 09:03:14+00:00,complete,2015-01-21 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2015-01-23 09:06:24+00:00,complete,2015-01-22 09:06:24+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,deelzaken volledigheid aanmaken,01_HOOFD_110_0,False,2015-02-10 00:00:00+00:00,01_HOOFD_110_0,create subcases completeness,2015-01-23 09:06:33+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,beschikking voorleggen,01_HOOFD_491,False,2015-02-10 00:00:00+00:00,01_HOOFD_491,submit decision,2015-02-11 10:57:17+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,procedure verandering,01_HOOFD_180,False,2015-02-10 00:00:00+00:00,01_HOOFD_180,procedure change,2015-02-11 10:37:23+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,aanvraag volledig,08_AWB45_005,True,2015-02-10 00:00:00+00:00,08_AWB45_005,request complete,2015-02-11 10:37:23+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,brief in behandeling versturen,01_HOOFD_200,False,2015-02-10 00:00:00+00:00,01_HOOFD_200,send letter in progress,2015-02-11 10:37:25+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,deelzaken inhoudelijkheid aanmaken,01_HOOFD_250_0,False,2015-02-10 00:00:00+00:00,01_HOOFD_250_0,create subcases content,2015-02-11 10:37:26+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,procedure verandering,01_HOOFD_330,False,2015-02-10 00:00:00+00:00,01_HOOFD_330,procedure change,2015-02-11 10:37:36+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,artikel 34 WABO van toepassing,09_AH_I_010,False,2015-02-10 00:00:00+00:00,09_AH_I_010,article 34  WABO applies,2015-02-11 10:37:40+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,weigeringsgrond,01_HOOFD_380,False,2015-02-10 00:00:00+00:00,01_HOOFD_380,grounds for refusal,2015-02-11 10:37:40+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,belanghebbenden zienswijzen vragen,01_HOOFD_430,False,2015-02-10 00:00:00+00:00,01_HOOFD_430,ask stakeholders views,2015-02-11 10:37:40+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,aanhoudingsgrond van toepassing,11_AH_II_010,False,2015-02-10 00:00:00+00:00,11_AH_II_010,suspension ground applicable,2015-02-11 10:37:41+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,coördinatie van toepassing,13_CRD_010,False,2015-02-10 00:00:00+00:00,13_CRD_010,coordination of application,2015-02-11 10:37:41+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,van rechtswege,01_HOOFD_480,False,2015-02-10 00:00:00+00:00,01_HOOFD_480,by law,2015-02-11 10:37:41+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,besluitdatum voorafgaand aan beschikking,01_HOOFD_490_2,False,2015-02-10 00:00:00+00:00,01_HOOFD_490_2,decision date prior to decision,2015-02-11 10:37:42+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,fase beschikking gereed,01_HOOFD_494a,EMPTY,2015-02-10 00:00:00+00:00,01_HOOFD_494a,phase decision ready,2015-02-11 10:57:17+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,EMPTY,2015-02-10 00:00:00+00:00,01_HOOFD_490_4,generating decision environmental permit,2015-02-11 10:37:43+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,EMPTY,2015-02-10 00:00:00+00:00,01_HOOFD_490_1,creating environmental permit decision,2015-02-11 10:37:42+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,instellen besluitstatus,01_HOOFD_490_1a,EMPTY,2015-02-10 00:00:00+00:00,01_HOOFD_490_1a,set decision status,2015-02-11 10:37:42+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,fase advies bekend,01_HOOFD_375,EMPTY,2015-02-10 00:00:00+00:00,01_HOOFD_375,phase advice known,2015-02-11 10:37:40+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560521,fase aanvraag ontvankelijk,01_HOOFD_195,EMPTY,2015-02-10 00:00:00+00:00,01_HOOFD_195,phase application receptive,2015-02-11 10:37:25+00:00,complete,2015-02-09 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,registreren bezwaar beroepstermijn,01_HOOFD_500,42,2015-02-12 00:00:00+00:00,01_HOOFD_500,register objection and appeal periods,2015-02-13 11:16:18+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,aanmaken controlehoofdzaak toezicht,01_HOOFD_532_0,False,2015-02-12 00:00:00+00:00,01_HOOFD_532_0,create monitoring case oversight,2015-02-13 11:16:18+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,begeleidende brief beschikking aanmaken,01_HOOFD_510_0,True,2015-02-12 00:00:00+00:00,01_HOOFD_510_0,creating cover letter decision,2015-02-13 11:16:18+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_3,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_510_3,enter senddate decision environmental permit,2015-02-13 11:18:05+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,fase besluit genomen,01_HOOFD_495,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_495,phase decision taken,2015-02-13 11:16:17+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2015-02-13 11:16:18+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,registreren datum besluit omgevingsvergunning2,01_HOOFD_490_5,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_490_5,record date of decision environmental permit,2015-02-11 10:57:18+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,instellen besluitfase:besluit vergunnen besloten,01_HOOFD_490_5a,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_490_5a,set decision phase decision permitting decided,2015-02-13 11:16:16+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,fase beschikking verzonden,01_HOOFD_515,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_515,phase decision sent,2015-02-13 11:18:05+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,invoeren verzenddatum beschikking,01_HOOFD_510_4,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_510_4,enter senddate decision,2015-02-13 11:18:05+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,instellen besluitfase:besluit vergunnen verzonden,01_HOOFD_510_2a,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_510_2a,start decision phase decision permitting sent,2015-02-13 11:18:03+00:00,complete,2015-02-11 23:00:00+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,560532,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,EMPTY,2015-02-12 00:00:00+00:00,01_HOOFD_510_2,enter senddate decision environmental permit,2015-02-13 11:18:02+00:00,complete,2015-02-12 11:18:02+00:00,,23863874,560521,,O,Handelen in strijd met regels RO,,Beschikking verzonden,557669,2015-01-15 23:00:00+00:00,True,737.625,,Termijn bezwaar en beroep 1,23168176.0,,
560521,22445896,registratie datum binnenkomst aanvraag,01_HOOFD_010,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_010,register submission date request,2015-01-23 09:30:57+00:00,complete,2015-01-19 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,2015-01-27 09:30:57+00:00,
560521,22445896,OLO berichtenverkeer actief,01_HOOFD_011,False,2015-01-22 00:00:00+00:00,01_HOOFD_011,OLO messaging active,2015-01-23 09:34:31+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,versturen ontvangstbevestiging,01_HOOFD_020,True,2015-01-22 00:00:00+00:00,01_HOOFD_020,send confirmation receipt,2015-01-23 09:34:32+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,doorsturen aan bevoegd gezag,02_DRZ_010,False,2015-01-22 00:00:00+00:00,02_DRZ_010,forward to the competent authority,2015-01-23 09:35:41+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,BAG beheerder informeren,01_HOOFD_050,False,2015-01-22 00:00:00+00:00,01_HOOFD_050,inform BAG administrator,2015-01-23 09:35:41+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,reguliere procedure zonder MER,04_BPT_005,True,2015-01-22 00:00:00+00:00,04_BPT_005,regular procedure without MER,2015-01-23 09:35:41+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,procedurebevestiging aanmaken,01_HOOFD_065_0,False,2015-01-22 00:00:00+00:00,01_HOOFD_065_0,create procedure confirmation,2015-01-23 09:35:50+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,publiceren,01_HOOFD_090,False,2015-01-22 00:00:00+00:00,01_HOOFD_090,publish,2015-01-23 09:35:50+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,fase aanvraag ontvangen,01_HOOFD_015,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_015,phase application received,2015-01-23 09:34:31+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,WABOprocedure instellen,01_HOOFD_061,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_061,start WABOprocedure,2015-01-23 09:35:49+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,versturen ontvangstbevestiging,01_HOOFD_030_1,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_030_1,send confirmation receipt,2015-01-23 09:34:32+00:00,complete,2015-01-21 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,22445896,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,EMPTY,2015-01-22 00:00:00+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2015-01-23 09:35:41+00:00,complete,2015-01-22 09:35:41+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,procedure verandering,01_HOOFD_180,False,2015-02-26 00:00:00+00:00,01_HOOFD_180,procedure change,2015-02-27 07:07:11+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,aanvraag volledig,08_AWB45_005,True,2015-02-26 00:00:00+00:00,08_AWB45_005,request complete,2015-02-27 07:07:11+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,brief in behandeling versturen,01_HOOFD_200,False,2015-02-26 00:00:00+00:00,01_HOOFD_200,send letter in progress,2015-02-27 07:07:14+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,deelzaken inhoudelijkheid aanmaken,01_HOOFD_250_0,False,2015-02-26 00:00:00+00:00,01_HOOFD_250_0,create subcases content,2015-02-27 07:07:14+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,procedure verandering,01_HOOFD_330,False,2015-02-26 00:00:00+00:00,01_HOOFD_330,procedure change,2015-02-27 07:07:18+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,artikel 34 WABO van toepassing,09_AH_I_010,False,2015-02-26 00:00:00+00:00,09_AH_I_010,article 34  WABO applies,2015-02-27 07:07:20+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,weigeringsgrond,01_HOOFD_380,False,2015-02-26 00:00:00+00:00,01_HOOFD_380,grounds for refusal,2015-02-27 07:07:21+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,belanghebbenden zienswijzen vragen,01_HOOFD_430,False,2015-02-26 00:00:00+00:00,01_HOOFD_430,ask stakeholders views,2015-02-27 07:07:21+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,aanhoudingsgrond van toepassing,11_AH_II_010,False,2015-02-26 00:00:00+00:00,11_AH_II_010,suspension ground applicable,2015-02-27 07:07:21+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,coördinatie van toepassing,13_CRD_010,False,2015-02-26 00:00:00+00:00,13_CRD_010,coordination of application,2015-02-27 07:07:21+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,van rechtswege,01_HOOFD_480,False,2015-02-26 00:00:00+00:00,01_HOOFD_480,by law,2015-02-27 07:07:21+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,besluitdatum voorafgaand aan beschikking,01_HOOFD_490_2,False,2015-02-26 00:00:00+00:00,01_HOOFD_490_2,decision date prior to decision,2015-02-27 07:07:22+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,beschikking voorleggen,01_HOOFD_491,False,2015-02-26 00:00:00+00:00,01_HOOFD_491,submit decision,2015-02-27 07:18:02+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,deelzaken volledigheid aanmaken,01_HOOFD_110_0,False,2015-02-26 00:00:00+00:00,01_HOOFD_110_0,create subcases completeness,2015-01-23 09:35:51+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,instellen besluitstatus,01_HOOFD_490_1a,EMPTY,2015-02-26 00:00:00+00:00,01_HOOFD_490_1a,set decision status,2015-02-27 07:07:22+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,fase beschikking gereed,01_HOOFD_494a,EMPTY,2015-02-26 00:00:00+00:00,01_HOOFD_494a,phase decision ready,2015-02-27 07:18:03+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,EMPTY,2015-02-26 00:00:00+00:00,01_HOOFD_490_4,generating decision environmental permit,2015-02-27 07:07:22+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,fase advies bekend,01_HOOFD_375,EMPTY,2015-02-26 00:00:00+00:00,01_HOOFD_375,phase advice known,2015-02-27 07:07:20+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
560521,560521,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,EMPTY,2015-02-26 00:00:00+00:00,01_HOOFD_490_1,creating environmental permit decision,2015-02-27 07:07:22+00:00,complete,2015-02-25 23:00:00+00:00,,23865607,560521,,O,Kap,,Beschikking verzonden,557669,2015-01-19 23:00:00+00:00,True,70.812,,Termijn bezwaar en beroep 1,,,
