question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:endDate,case:caseStatus,case:SUMleges,case:last_phase,case:case_type,case:concept:name,case:Responsible_actor,case:parts,case:termName,case:endDatePlanned,case:startDate,case:requestComplete,case:IDofConceptCase,case:landRegisterID,case:caseProcedure,case:Includes_subCases,dateStop
False,2012-07-19 15:06:47+00:00,,05_EIND_010,terminate on request,,2012-03-26 14:25:30+00:00,560464,560872,beeindigen op verzoek,05_EIND_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_015,phase application received,,2012-03-26 14:25:30+00:00,560464,560872,fase aanvraag ontvangen,01_HOOFD_015,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-07-19 15:06:47+00:00,,01_HOOFD_020,send confirmation receipt,2012-03-27 14:25:30+00:00,2012-03-26 14:25:31+00:00,3273854,560872,versturen ontvangstbevestiging,01_HOOFD_020,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_030_1,send confirmation receipt,2012-03-27 14:25:32+00:00,2012-03-26 14:25:34+00:00,3273854,560872,versturen ontvangstbevestiging,01_HOOFD_030_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-07-19 15:06:47+00:00,2012-03-31 14:25:38+00:00,02_DRZ_010,forward to the competent authority,2012-03-27 14:25:38+00:00,2012-03-26 14:25:40+00:00,3273854,560872,doorsturen aan bevoegd gezag,02_DRZ_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-07-19 15:06:47+00:00,,04_BPT_005,regular procedure without MER,2012-03-27 14:25:40+00:00,2012-03-26 14:25:48+00:00,3273854,560872,reguliere procedure zonder MER,04_BPT_005,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-07-19 15:06:47+00:00,,04_BPT_010,MER present,2012-03-27 14:25:48+00:00,2012-03-26 14:25:51+00:00,3273854,560872,MER aanwezig,04_BPT_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
Uitgebreid,2012-07-19 15:06:47+00:00,,04_BPT_020,activities regular procedure,2012-03-27 14:25:51+00:00,2012-03-26 14:25:54+00:00,3273854,560872,activiteiten reguliere procedure,04_BPT_020,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-07-19 15:06:47+00:00,,04_BPT_030,phased application,2012-03-27 14:25:55+00:00,2012-03-26 14:25:59+00:00,3273854,560872,gefaseerde aanvraag,04_BPT_030,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
Tweede,2012-07-19 15:06:47+00:00,,04_BPT_040,first or second phase,2012-03-27 14:25:59+00:00,2012-03-26 14:26:04+00:00,3273854,560872,eerste of tweede fase,04_BPT_040,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,2012-03-28 14:25:34+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2012-03-27 14:25:34+00:00,2012-03-26 22:00:00+00:00,3273854,560872,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2012-05-02 15:14:39+00:00,2012-03-26 22:00:00+00:00,2670601,2670601,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-07-19 15:06:47+00:00,,04_BPT_050,first phase affected,2012-03-27 14:26:04+00:00,2012-05-01 15:13:27+00:00,3273854,2670601,eerste fase aangetast,04_BPT_050,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
26 weken,2012-07-19 15:06:47+00:00,,04_BPT_060,term 14 or 26 weeks,2012-05-02 15:13:28+00:00,2012-05-01 15:14:05+00:00,2670601,2670601,termijn 14 of 26 weken,04_BPT_060,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_065_1,send procedure confirmation,2012-05-02 15:14:05+00:00,2012-05-01 15:14:39+00:00,2670601,2670601,procedurebevestiging versturen,01_HOOFD_065_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-07-19 15:06:47+00:00,,01_HOOFD_090,publish,2012-05-02 15:15:29+00:00,2012-05-01 15:15:38+00:00,2670601,2670601,publiceren,01_HOOFD_090,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-07-19 15:06:47+00:00,,01_HOOFD_130,WAW permit aspect,2012-05-02 15:15:38+00:00,2012-05-01 15:15:42+00:00,2670601,2670601,WAW vergunningsaspect,01_HOOFD_130,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-07-19 15:06:47+00:00,,01_HOOFD_050,inform BAG administrator,2012-03-27 14:25:40+00:00,2012-05-01 15:15:53+00:00,3273854,2670601,BAG beheerder informeren,01_HOOFD_050,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_055,investigate BAG objects,2012-05-02 15:15:53+00:00,2012-05-01 15:15:57+00:00,2670601,2670601,BAG objecten onderzoeken,01_HOOFD_055,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_110,treat subcases completeness,2012-05-02 15:15:38+00:00,2012-05-01 15:16:12+00:00,2670601,2670601,behandelen deelzaken volledigheid,01_HOOFD_110,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_120,subcases completeness completed,2012-05-02 15:16:12+00:00,2012-05-01 15:16:18+00:00,2670601,2670601,deelzaken volledigheid afgerond,01_HOOFD_120,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-07-19 15:06:47+00:00,,01_HOOFD_180,procedure change,2012-05-02 15:16:18+00:00,2012-07-19 13:04:47+00:00,2670601,2670601,procedure verandering,01_HOOFD_180,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-07-19 15:06:47+00:00,,08_AWB45_005,request complete,2012-07-20 13:04:47+00:00,2012-07-19 13:05:50+00:00,2670601,2670601,aanvraag volledig,08_AWB45_005,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-07-19 15:06:47+00:00,,01_HOOFD_195,phase application receptive,,2012-07-19 13:05:50+00:00,560464,2670601,fase aanvraag ontvankelijk,01_HOOFD_195,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-07-19 15:06:47+00:00,,01_HOOFD_200,send letter in progress,2012-07-20 13:05:50+00:00,2012-07-19 13:05:57+00:00,2670601,2670601,brief in behandeling versturen,01_HOOFD_200,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,01_HOOFD_460,enter date draft decisionenvironmental permit,2012-10-10 10:48:47+00:00,2012-07-31 22:00:00+00:00,560890,560890,registreren datum ontwerpbesluit omgevingsvergunning,01_HOOFD_460,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-08-02 09:42:29+00:00,,01_HOOFD_210_2,enter senddate procedure confirmation,2012-08-03 07:40:20+00:00,2012-08-02 07:40:20+00:00,2670601,2670601,invoeren verzenddatum procedurebevestiging,01_HOOFD_210_2,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-08-02 09:42:29+00:00,,01_HOOFD_210_1,send procedure confirmation,2012-07-20 13:05:57+00:00,2012-08-02 07:40:20+00:00,2670601,2670601,procedurebevestiging versturen,01_HOOFD_210_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
8-8-2012 0:00:00,2012-08-02 09:42:30+00:00,,01_HOOFD_101,registration date publication,2012-05-02 15:15:38+00:00,2012-08-02 07:40:39+00:00,2670601,2670601,registratie datum publicatie,01_HOOFD_101,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-08-02 09:42:30+00:00,,01_HOOFD_250_1,treat subcases content,2012-08-03 07:40:39+00:00,2012-08-02 07:40:40+00:00,2670601,2670601,behandelen deelzaken inhoudelijkheid,01_HOOFD_250_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-08-02 09:42:30+00:00,,01_HOOFD_250_2,completed subcases content,2012-08-03 07:40:40+00:00,2012-08-02 07:40:41+00:00,2670601,2670601,deelzaken inhoudelijkheid afgerond,01_HOOFD_250_2,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:45+00:00,,10_UOV_050_2,entering senddate draft decision environmental permit,2012-10-10 10:49:30+00:00,2012-08-02 22:00:00+00:00,560890,560890,invoeren verzenddatum ontwerpbeschikking omgevingsvergunning,10_UOV_050_2,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,10_UOV_035,publication date draft decision,2012-10-10 10:49:18+00:00,2012-08-06 22:00:00+00:00,560890,560890,datum publicatie ontwerpbeschikking,10_UOV_035,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,10_UOV_030,date draft decision for inspection,2012-10-10 10:49:06+00:00,2012-08-07 22:00:00+00:00,560890,560890,datum ontwerpbeschikking ter inzage,10_UOV_030,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,07_OPS_010,suspend term,2012-10-10 10:45:34+00:00,2012-10-09 10:45:44+00:00,560890,560890,termijn opschorten,07_OPS_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,06_VD_010,extend procedure term,2012-10-10 10:45:58+00:00,2012-10-09 10:46:05+00:00,560890,560890,verlengen proceduretermijn,06_VD_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,15_NGV_010,request further information,2012-10-10 10:45:58+00:00,2012-10-09 10:46:13+00:00,560890,560890,nadere gegevens vragen,15_NGV_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,01_HOOFD_270,WAW permit aspect,2012-10-10 10:45:58+00:00,2012-10-09 10:46:17+00:00,560890,560890,WAW vergunningsaspect,01_HOOFD_270,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,01_HOOFD_196,procedure change after completeness,2012-10-10 10:46:18+00:00,2012-10-09 10:47:41+00:00,560890,560890,procedureverandering na volledigheid,01_HOOFD_196,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,09_AH_I_010,article 34  WABO applies,2012-10-10 10:47:41+00:00,2012-10-09 10:47:44+00:00,560890,560890,artikel 34 WABO van toepassing,09_AH_I_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,01_HOOFD_375,phase advice known,,2012-10-09 10:47:46+00:00,560464,560890,fase advies bekend,01_HOOFD_375,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,01_HOOFD_370,assessment of content completed,2012-10-10 10:47:44+00:00,2012-10-09 10:47:46+00:00,560890,560890,inhoudelijke beoordeling afgerond,01_HOOFD_370,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,01_HOOFD_380,grounds for refusal,2012-10-10 10:47:46+00:00,2012-10-09 10:47:49+00:00,560890,560890,weigeringsgrond,01_HOOFD_380,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,01_HOOFD_440_1,create draft environtmental permit,,2012-10-09 10:47:49+00:00,560464,560890,aanmaken ontwerpbesluit omgevingsvergunning,01_HOOFD_440_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:45+00:00,,01_HOOFD_440_2,generate draft decision environmental permit,2012-10-10 10:47:50+00:00,2012-10-09 10:48:36+00:00,560890,560890,genereren ontwerpbeschikking omgevingsvergunning,01_HOOFD_440_2,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,01_HOOFD_445,phase concept draft decision ready,,2012-10-09 10:48:36+00:00,560464,560890,fase concept ontwerpbeschikking gereed,01_HOOFD_445,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-10-09 12:49:47+00:00,,01_HOOFD_446,dismiss under mandate,2012-10-10 10:48:36+00:00,2012-10-09 10:48:47+00:00,560890,560890,afdoen onder mandaat,01_HOOFD_446,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,01_HOOFD_465,phase draft decision made,,2012-10-09 10:49:04+00:00,560464,560890,fase ontwerpbesluit genomen,01_HOOFD_465,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
True,2012-10-09 12:49:47+00:00,,10_UOV_010,open draft decision for inspection,2012-10-10 10:49:04+00:00,2012-10-09 10:49:06+00:00,560890,560890,ontwerpbeschikking ter inzage leggen,10_UOV_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:47+00:00,,10_UOV_045,phase draft decision made,,2012-10-09 10:49:28+00:00,560464,560890,fase ontwerpbesluit genomen,10_UOV_045,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:45+00:00,,10_UOV_040,publish official draft decision,2012-10-10 10:49:26+00:00,2012-10-09 10:49:28+00:00,560890,560890,publicatie document ontwerpbesluit,10_UOV_040,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:49:45+00:00,,10_UOV_050_1,send design decision to stakeholders,2012-10-10 10:49:28+00:00,2012-10-09 10:49:30+00:00,560890,560890,afschrift ontwerpbeschikking aan belanghebbenden,10_UOV_050_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:49:47+00:00,,10_UOV_060,perspective on draft decision environmental permit received,2012-10-10 10:49:38+00:00,2012-10-09 10:49:42+00:00,560890,560890,zienswijze op ontwerpbesluit omgevingsvergunning ontvangen,10_UOV_060,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:50:51+00:00,,10_UOV_180,final VVGB applications,2012-10-10 10:50:05+00:00,2012-10-09 10:50:13+00:00,560890,560890,definitieve VVGB aanvragen,10_UOV_180,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
False,2012-10-09 12:50:51+00:00,,11_AH_II_010,suspension ground applicable,2012-10-10 10:50:13+00:00,2012-10-09 10:50:15+00:00,560890,560890,aanhoudingsgrond van toepassing,11_AH_II_010,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
EMPTY,2012-10-09 12:50:51+00:00,,01_HOOFD_490_1,creating environmental permit decision,,2012-10-09 10:50:16+00:00,560464,560890,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,2012-10-08 22:00:00+00:00,O,22785.28,Beschikking verzonden,557669,4770968,560464.0,"Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Bouw",Termijn bezwaar en beroep 1,,2012-03-18 23:00:00+00:00,True,4771231.0,,Uitgebreid,J,
